<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.09	13:00:00	1.09197	1.09233	1.09167	1.09176	3159	0	0
2024.08.09	14:00:00	1.09176	1.09207	1.09114	1.09162	3488	0	0
2024.08.09	15:00:00	1.09162	1.09197	1.09092	1.09119	4216	0	0
2024.08.09	16:00:00	1.09119	1.09241	1.09099	1.09225	3690	0	0
2024.08.09	17:00:00	1.09225	1.09314	1.09214	1.09233	3749	0	0
2024.08.09	18:00:00	1.09233	1.09278	1.09218	1.09243	3819	0	0
2024.08.09	19:00:00	1.09242	1.09247	1.09179	1.09188	2780	0	0
2024.08.09	20:00:00	1.09188	1.09236	1.09153	1.09207	2587	0	0
2024.08.09	21:00:00	1.09207	1.09219	1.09172	1.09196	2718	0	0
2024.08.09	22:00:00	1.09196	1.09212	1.09173	1.09188	1291	0	0
2024.08.09	23:00:00	1.09188	1.09195	1.09146	1.09156	1179	0	0
2024.08.12	00:00:00	1.09145	1.09184	1.09144	1.09178	283	0	26
2024.08.12	01:00:00	1.09172	1.09185	1.09101	1.09130	1161	0	0
2024.08.12	02:00:00	1.09131	1.09150	1.09126	1.09128	1288	0	0
2024.08.12	03:00:00	1.09128	1.09198	1.09119	1.09184	1608	0	0
2024.08.12	04:00:00	1.09184	1.09232	1.09181	1.09208	1924	0	0
2024.08.12	05:00:00	1.09209	1.09220	1.09179	1.09180	1969	0	0
2024.08.12	06:00:00	1.09181	1.09190	1.09128	1.09141	1933	0	0
2024.08.12	07:00:00	1.09142	1.09216	1.09137	1.09191	2075	0	0
2024.08.12	08:00:00	1.09191	1.09212	1.09176	1.09187	1788	0	0
2024.08.12	09:00:00	1.09187	1.09237	1.09159	1.09213	2994	0	0
2024.08.12	10:00:00	1.09213	1.09286	1.09196	1.09223	3342	0	0
2024.08.12	11:00:00	1.09225	1.09254	1.09161	1.09209	3404	0	0
2024.08.12	12:00:00	1.09209	1.09280	1.09178	1.09269	2876	0	0
2024.08.12	13:00:00	1.09269	1.09300	1.09217	1.09266	2404	0	0
2024.08.12	14:00:00	1.09266	1.09292	1.09198	1.09260	2411	0	0
2024.08.12	15:00:00	1.09260	1.09289	1.09177	1.09200	3255	0	0
2024.08.12	16:00:00	1.09200	1.09335	1.09200	1.09253	3886	0	0
2024.08.12	17:00:00	1.09253	1.09334	1.09153	1.09314	3971	0	0
2024.08.12	18:00:00	1.09314	1.09395	1.09275	1.09281	4047	0	0
2024.08.12	19:00:00	1.09281	1.09295	1.09220	1.09230	2924	0	0
2024.08.12	20:00:00	1.09230	1.09336	1.09222	1.09332	2880	0	0
2024.08.12	21:00:00	1.09332	1.09351	1.09284	1.09305	2277	0	0
2024.08.12	22:00:00	1.09305	1.09334	1.09299	1.09317	2421	0	0
2024.08.12	23:00:00	1.09317	1.09323	1.09274	1.09321	1011	0	0
2024.08.13	00:00:00	1.09314	1.09333	1.09241	1.09318	719	0	7
2024.08.13	01:00:00	1.09318	1.09331	1.09311	1.09326	888	0	0
2024.08.13	02:00:00	1.09326	1.09365	1.09313	1.09362	793	0	0
2024.08.13	03:00:00	1.09362	1.09363	1.09294	1.09301	3008	0	0
2024.08.13	04:00:00	1.09301	1.09355	1.09294	1.09350	2570	0	0
2024.08.13	05:00:00	1.09350	1.09377	1.09341	1.09355	1742	0	0
2024.08.13	06:00:00	1.09355	1.09385	1.09352	1.09370	1494	0	0
2024.08.13	07:00:00	1.09371	1.09394	1.09359	1.09393	1682	0	0
2024.08.13	08:00:00	1.09393	1.09413	1.09375	1.09399	1882	0	0
2024.08.13	09:00:00	1.09399	1.09411	1.09326	1.09335	3246	0	0
2024.08.13	10:00:00	1.09335	1.09349	1.09265	1.09303	3256	0	0
2024.08.13	11:00:00	1.09302	1.09302	1.09207	1.09235	2751	0	0
2024.08.13	12:00:00	1.09235	1.09271	1.09139	1.09198	2864	0	0
2024.08.13	13:00:00	1.09198	1.09252	1.09181	1.09232	2770	0	0
2024.08.13	14:00:00	1.09232	1.09322	1.09226	1.09304	2627	0	0
2024.08.13	15:00:00	1.09304	1.09467	1.09256	1.09410	4584	0	0
2024.08.13	16:00:00	1.09410	1.09626	1.09382	1.09588	5259	0	0
2024.08.13	17:00:00	1.09588	1.09619	1.09504	1.09559	4833	0	0
2024.08.13	18:00:00	1.09561	1.09588	1.09482	1.09535	3466	0	0
2024.08.13	19:00:00	1.09535	1.09741	1.09530	1.09724	2955	0	0
2024.08.13	20:00:00	1.09724	1.09786	1.09698	1.09768	2949	0	0
2024.08.13	21:00:00	1.09769	1.09995	1.09769	1.09993	3402	0	0
2024.08.13	22:00:00	1.09993	1.09997	1.09941	1.09961	2613	0	0
2024.08.13	23:00:00	1.09961	1.09989	1.09926	1.09928	1312	0	0
2024.08.14	00:00:00	1.09927	1.09929	1.09822	1.09924	1434	0	4
2024.08.14	01:00:00	1.09924	1.09974	1.09923	1.09966	794	0	0
2024.08.14	02:00:00	1.09967	1.09985	1.09944	1.09960	1103	0	0
2024.08.14	03:00:00	1.09960	1.09972	1.09918	1.09920	2181	0	0
2024.08.14	04:00:00	1.09920	1.09967	1.09906	1.09919	2277	0	0
2024.08.14	05:00:00	1.09919	1.09942	1.09901	1.09916	2924	0	0
2024.08.14	06:00:00	1.09916	1.09918	1.09888	1.09902	2554	0	0
2024.08.14	07:00:00	1.09902	1.09933	1.09896	1.09929	1833	0	0
2024.08.14	08:00:00	1.09929	1.09948	1.09896	1.09909	1505	0	0
2024.08.14	09:00:00	1.09909	1.10019	1.09864	1.10000	3850	0	0
2024.08.14	10:00:00	1.10000	1.10079	1.09963	1.10059	3366	0	0
2024.08.14	11:00:00	1.10059	1.10200	1.10027	1.10194	3382	0	0
2024.08.14	12:00:00	1.10194	1.10287	1.10154	1.10257	2494	0	0
2024.08.14	13:00:00	1.10257	1.10257	1.10182	1.10222	2662	0	0
2024.08.14	14:00:00	1.10222	1.10253	1.10200	1.10225	2477	0	0
2024.08.14	15:00:00	1.10225	1.10354	1.10041	1.10170	6334	0	0
2024.08.14	16:00:00	1.10169	1.10425	1.10162	1.10377	5543	0	0
2024.08.14	17:00:00	1.10378	1.10474	1.10273	1.10356	4868	0	0
2024.08.14	18:00:00	1.10356	1.10362	1.10213	1.10233	2848	0	0
2024.08.14	19:00:00	1.10233	1.10243	1.10156	1.10184	3323	0	0
2024.08.14	20:00:00	1.10184	1.10185	1.10132	1.10143	2322	0	0
2024.08.14	21:00:00	1.10143	1.10171	1.10110	1.10162	1563	0	0
2024.08.14	22:00:00	1.10161	1.10166	1.10115	1.10131	1877	0	0
2024.08.14	23:00:00	1.10131	1.10145	1.10108	1.10123	1349	0	0
2024.08.15	00:00:00	1.10124	1.10137	1.10070	1.10123	313	0	7
2024.08.15	01:00:00	1.10123	1.10159	1.10118	1.10134	647	0	0
2024.08.15	02:00:00	1.10134	1.10141	1.10098	1.10117	1135	0	0
2024.08.15	03:00:00	1.10118	1.10144	1.10093	1.10098	1999	0	0
2024.08.15	04:00:00	1.10098	1.10100	1.10033	1.10070	2692	0	0
2024.08.15	05:00:00	1.10070	1.10114	1.10057	1.10087	2170	0	0
2024.08.15	06:00:00	1.10088	1.10109	1.10076	1.10082	1053	0	0
2024.08.15	07:00:00	1.10082	1.10123	1.10081	1.10118	1257	0	0
2024.08.15	08:00:00	1.10118	1.10131	1.10087	1.10098	1783	0	0
2024.08.15	09:00:00	1.10098	1.10155	1.10081	1.10146	2396	0	0
2024.08.15	10:00:00	1.10146	1.10156	1.10077	1.10135	2402	0	0
2024.08.15	11:00:00	1.10135	1.10136	1.10053	1.10063	2682	0	0
2024.08.15	12:00:00	1.10063	1.10130	1.10034	1.10120	2339	0	0
2024.08.15	13:00:00	1.10120	1.10143	1.10082	1.10103	1870	0	0
2024.08.15	14:00:00	1.10103	1.10138	1.10100	1.10134	2387	0	0
2024.08.15	15:00:00	1.10134	1.10144	1.09518	1.09567	5375	0	0
2024.08.15	16:00:00	1.09567	1.09699	1.09497	1.09687	5659	0	0
2024.08.15	17:00:00	1.09687	1.09863	1.09652	1.09831	4652	0	0
2024.08.15	18:00:00	1.09831	1.09896	1.09817	1.09854	3449	0	0
2024.08.15	19:00:00	1.09857	1.09894	1.09776	1.09781	2261	0	0
2024.08.15	20:00:00	1.09781	1.09798	1.09718	1.09744	1806	0	0
2024.08.15	21:00:00	1.09745	1.09795	1.09738	1.09784	2324	0	0
2024.08.15	22:00:00	1.09784	1.09801	1.09726	1.09742	1781	0	0
2024.08.15	23:00:00	1.09742	1.09743	1.09705	1.09712	1006	0	0
2024.08.16	00:00:00	1.09725	1.09726	1.09662	1.09722	419	0	4
2024.08.16	01:00:00	1.09723	1.09745	1.09709	1.09714	773	0	0
2024.08.16	02:00:00	1.09714	1.09750	1.09714	1.09724	901	0	0
2024.08.16	03:00:00	1.09725	1.09772	1.09719	1.09759	2639	0	0
2024.08.16	04:00:00	1.09759	1.09814	1.09745	1.09811	2515	0	0
2024.08.16	05:00:00	1.09810	1.09828	1.09784	1.09814	1619	0	0
2024.08.16	06:00:00	1.09815	1.09819	1.09768	1.09772	1834	0	0
2024.08.16	07:00:00	1.09773	1.09826	1.09763	1.09822	1424	0	0
2024.08.16	08:00:00	1.09822	1.09862	1.09815	1.09858	1707	0	0
2024.08.16	09:00:00	1.09858	1.09868	1.09808	1.09816	2396	0	0
2024.08.16	10:00:00	1.09816	1.09862	1.09769	1.09851	2999	0	0
2024.08.16	11:00:00	1.09850	1.09899	1.09800	1.09810	2553	0	0
2024.08.16	12:00:00	1.09811	1.09901	1.09790	1.09899	2286	0	0
2024.08.16	13:00:00	1.09899	1.09950	1.09853	1.09940	2297	0	0
2024.08.16	14:00:00	1.09940	1.09950	1.09891	1.09923	3228	0	0
2024.08.16	15:00:00	1.09924	1.09948	1.09855	1.09940	3348	0	0
2024.08.16	16:00:00	1.09940	1.10047	1.09920	1.10029	3917	0	0
2024.08.16	17:00:00	1.10024	1.10024	1.09827	1.09906	3885	0	0
2024.08.16	18:00:00	1.09906	1.09977	1.09905	1.09963	3157	0	0
2024.08.16	19:00:00	1.09963	1.10044	1.09958	1.10039	1930	0	0
2024.08.16	20:00:00	1.10038	1.10130	1.10038	1.10130	2184	0	0
2024.08.16	21:00:00	1.10130	1.10215	1.10094	1.10207	2350	0	0
2024.08.16	22:00:00	1.10208	1.10249	1.10181	1.10246	1521	0	0
2024.08.16	23:00:00	1.10246	1.10297	1.10223	1.10286	942	0	0
2024.08.19	00:00:00	1.10277	1.10277	1.10219	1.10245	331	0	26
2024.08.19	01:00:00	1.10245	1.10343	1.10244	1.10252	1496	0	0
2024.08.19	02:00:00	1.10252	1.10262	1.10228	1.10249	1326	0	0
2024.08.19	03:00:00	1.10248	1.10362	1.10232	1.10304	2297	0	0
2024.08.19	04:00:00	1.10304	1.10336	1.10276	1.10311	2542	0	0
2024.08.19	05:00:00	1.10311	1.10320	1.10289	1.10309	1428	0	0
2024.08.19	06:00:00	1.10309	1.10405	1.10303	1.10391	2179	0	0
2024.08.19	07:00:00	1.10391	1.10419	1.10367	1.10398	1912	0	0
2024.08.19	08:00:00	1.10398	1.10492	1.10398	1.10476	2028	0	0
2024.08.19	09:00:00	1.10476	1.10502	1.10410	1.10422	3357	0	0
2024.08.19	10:00:00	1.10422	1.10472	1.10404	1.10428	3558	0	0
2024.08.19	11:00:00	1.10428	1.10506	1.10357	1.10373	2939	0	0
2024.08.19	12:00:00	1.10373	1.10414	1.10346	1.10352	2727	0	0
2024.08.19	13:00:00	1.10352	1.10384	1.10311	1.10370	2517	0	0
2024.08.19	14:00:00	1.10370	1.10439	1.10328	1.10424	2183	0	0
2024.08.19	15:00:00	1.10424	1.10446	1.10346	1.10390	3131	0	0
2024.08.19	16:00:00	1.10389	1.10446	1.10303	1.10446	3417	0	0
2024.08.19	17:00:00	1.10445	1.10736	1.10431	1.10657	4740	0	0
2024.08.19	18:00:00	1.10656	1.10721	1.10599	1.10693	3602	0	0
2024.08.19	19:00:00	1.10693	1.10742	1.10673	1.10737	2119	0	0
2024.08.19	20:00:00	1.10737	1.10770	1.10706	1.10770	1589	0	0
2024.08.19	21:00:00	1.10770	1.10851	1.10766	1.10817	2008	0	0
2024.08.19	22:00:00	1.10817	1.10866	1.10790	1.10837	2035	0	0
2024.08.19	23:00:00	1.10837	1.10860	1.10817	1.10851	1139	0	0
2024.08.20	00:00:00	1.10847	1.10855	1.10777	1.10836	575	0	4
2024.08.20	01:00:00	1.10836	1.10875	1.10836	1.10854	589	0	0
2024.08.20	02:00:00	1.10854	1.10868	1.10833	1.10857	2051	0	0
2024.08.20	03:00:00	1.10857	1.10873	1.10801	1.10821	3038	0	0
2024.08.20	04:00:00	1.10821	1.10873	1.10817	1.10855	2415	0	0
2024.08.20	05:00:00	1.10855	1.10871	1.10752	1.10764	2398	0	0
2024.08.20	06:00:00	1.10764	1.10793	1.10752	1.10757	1759	0	0
2024.08.20	07:00:00	1.10757	1.10792	1.10750	1.10772	1873	0	0
2024.08.20	08:00:00	1.10771	1.10779	1.10729	1.10766	1869	0	0
2024.08.20	09:00:00	1.10766	1.10823	1.10745	1.10812	2704	0	0
2024.08.20	10:00:00	1.10813	1.10871	1.10720	1.10869	3353	0	0
2024.08.20	11:00:00	1.10869	1.10890	1.10778	1.10798	3614	0	0
2024.08.20	12:00:00	1.10798	1.10820	1.10751	1.10758	2786	0	0
2024.08.20	13:00:00	1.10758	1.10829	1.10753	1.10821	2388	0	0
2024.08.20	14:00:00	1.10821	1.10866	1.10767	1.10810	2547	0	0
2024.08.20	15:00:00	1.10809	1.10987	1.10805	1.10984	3153	0	0
2024.08.20	16:00:00	1.10984	1.11053	1.10927	1.11022	4878	0	0
2024.08.20	17:00:00	1.11022	1.11170	1.10936	1.11119	5450	0	0
2024.08.20	18:00:00	1.11119	1.11122	1.10997	1.11053	4454	0	0
2024.08.20	19:00:00	1.11052	1.11192	1.11042	1.11150	3251	0	0
2024.08.20	20:00:00	1.11150	1.11169	1.11089	1.11162	3055	0	0
2024.08.20	21:00:00	1.11162	1.11227	1.11158	1.11208	2747	0	0
2024.08.20	22:00:00	1.11208	1.11276	1.11195	1.11247	2077	0	0
2024.08.20	23:00:00	1.11247	1.11305	1.11240	1.11300	1462	0	0
2024.08.21	00:00:00	1.11295	1.11295	1.11166	1.11287	1186	0	5
2024.08.21	01:00:00	1.11287	1.11297	1.11263	1.11286	1131	0	0
2024.08.21	02:00:00	1.11286	1.11318	1.11269	1.11277	1253	0	0
2024.08.21	03:00:00	1.11276	1.11328	1.11255	1.11279	2013	0	0
2024.08.21	04:00:00	1.11279	1.11282	1.11192	1.11217	2422	0	0
2024.08.21	05:00:00	1.11217	1.11254	1.11204	1.11218	1519	0	0
2024.08.21	06:00:00	1.11218	1.11226	1.11173	1.11211	1483	0	0
2024.08.21	07:00:00	1.11211	1.11214	1.11167	1.11192	1668	0	0
2024.08.21	08:00:00	1.11193	1.11212	1.11163	1.11179	1640	0	0
2024.08.21	09:00:00	1.11179	1.11199	1.11133	1.11180	2755	0	0
2024.08.21	10:00:00	1.11180	1.11289	1.11105	1.11144	3687	0	0
2024.08.21	11:00:00	1.11144	1.11225	1.11111	1.11186	2566	0	0
2024.08.21	12:00:00	1.11186	1.11256	1.11136	1.11171	2224	0	0
2024.08.21	13:00:00	1.11171	1.11261	1.11158	1.11249	1955	0	0
2024.08.21	14:00:00	1.11249	1.11249	1.11101	1.11148	2313	0	0
2024.08.21	15:00:00	1.11148	1.11301	1.11135	1.11250	3170	0	0
2024.08.21	16:00:00	1.11250	1.11278	1.11115	1.11146	4204	0	0
2024.08.21	17:00:00	1.11146	1.11299	1.10990	1.11248	10093	0	0
2024.08.21	18:00:00	1.11248	1.11479	1.11246	1.11423	5466	0	0
2024.08.21	19:00:00	1.11422	1.11483	1.11417	1.11465	3427	0	0
2024.08.21	20:00:00	1.11464	1.11586	1.11457	1.11557	3039	0	0
2024.08.21	21:00:00	1.11554	1.11741	1.11549	1.11618	4085	0	0
2024.08.21	22:00:00	1.11618	1.11618	1.11515	1.11518	2388	0	0
2024.08.21	23:00:00	1.11517	1.11525	1.11472	1.11499	914	0	0
2024.08.22	00:00:00	1.11494	1.11516	1.11438	1.11477	1068	0	4
2024.08.22	01:00:00	1.11477	1.11564	1.11477	1.11564	780	0	0
2024.08.22	02:00:00	1.11564	1.11583	1.11532	1.11552	1069	0	0
2024.08.22	03:00:00	1.11552	1.11569	1.11455	1.11477	2962	0	0
2024.08.22	04:00:00	1.11477	1.11492	1.11427	1.11433	3104	0	0
2024.08.22	05:00:00	1.11433	1.11446	1.11406	1.11433	1758	0	0
2024.08.22	06:00:00	1.11433	1.11457	1.11428	1.11448	880	0	0
2024.08.22	07:00:00	1.11448	1.11457	1.11408	1.11434	1143	0	0
2024.08.22	08:00:00	1.11434	1.11446	1.11404	1.11432	1552	0	0
2024.08.22	09:00:00	1.11432	1.11497	1.11410	1.11495	2576	0	0
2024.08.22	10:00:00	1.11496	1.11650	1.11274	1.11371	4618	0	0
2024.08.22	11:00:00	1.11371	1.11510	1.11370	1.11426	3975	0	0
2024.08.22	12:00:00	1.11426	1.11428	1.11334	1.11398	3151	0	0
2024.08.22	13:00:00	1.11398	1.11462	1.11326	1.11454	2370	0	0
2024.08.22	14:00:00	1.11454	1.11454	1.11322	1.11368	2838	0	0
2024.08.22	15:00:00	1.11369	1.11433	1.11254	1.11402	4246	0	0
2024.08.22	16:00:00	1.11403	1.11416	1.11124	1.11193	5067	0	0
2024.08.22	17:00:00	1.11192	1.11198	1.10983	1.11150	4932	0	0
2024.08.22	18:00:00	1.11150	1.11152	1.11052	1.11132	3737	0	0
2024.08.22	19:00:00	1.11132	1.11177	1.11079	1.11106	3404	0	0
2024.08.22	20:00:00	1.11106	1.11109	1.10988	1.11028	2850	0	0
2024.08.22	21:00:00	1.11028	1.11111	1.11028	1.11104	2231	0	0
2024.08.22	22:00:00	1.11104	1.11135	1.11048	1.11086	2243	0	0
2024.08.22	23:00:00	1.11086	1.11131	1.11077	1.11113	773	0	0
2024.08.23	00:00:00	1.11120	1.11121	1.11036	1.11114	715	0	6
2024.08.23	01:00:00	1.11114	1.11164	1.11107	1.11137	742	0	0
2024.08.23	02:00:00	1.11137	1.11179	1.11137	1.11161	840	0	0
2024.08.23	03:00:00	1.11161	1.11225	1.11130	1.11198	2333	0	0
2024.08.23	04:00:00	1.11198	1.11284	1.11182	1.11276	2753	0	0
2024.08.23	05:00:00	1.11276	1.11288	1.11231	1.11252	2110	0	0
2024.08.23	06:00:00	1.11252	1.11275	1.11233	1.11249	1088	0	0
2024.08.23	07:00:00	1.11249	1.11285	1.11247	1.11278	1297	0	0
2024.08.23	08:00:00	1.11278	1.11290	1.11247	1.11261	1342	0	0
2024.08.23	09:00:00	1.11261	1.11306	1.11203	1.11285	2240	0	0
2024.08.23	10:00:00	1.11285	1.11320	1.11126	1.11194	3625	0	0
2024.08.23	11:00:00	1.11194	1.11239	1.11174	1.11230	3076	0	0
2024.08.23	12:00:00	1.11230	1.11273	1.11168	1.11173	2692	0	0
2024.08.23	13:00:00	1.11173	1.11234	1.11153	1.11197	2149	0	0
2024.08.23	14:00:00	1.11197	1.11211	1.11111	1.11191	2495	0	0
2024.08.23	15:00:00	1.11191	1.11229	1.11113	1.11142	3281	0	0
2024.08.23	16:00:00	1.11142	1.11149	1.11056	1.11149	3345	0	0
2024.08.23	17:00:00	1.11142	1.11848	1.11141	1.11749	10758	0	0
2024.08.23	18:00:00	1.11749	1.11961	1.11737	1.11754	5674	0	0
2024.08.23	19:00:00	1.11754	1.11790	1.11644	1.11741	4264	0	0
2024.08.23	20:00:00	1.11741	1.11977	1.11732	1.11927	3440	0	0
2024.08.23	21:00:00	1.11927	1.12010	1.11857	1.11875	3133	0	0
2024.08.23	22:00:00	1.11875	1.11956	1.11857	1.11914	1498	0	0
2024.08.23	23:00:00	1.11914	1.11943	1.11877	1.11920	1009	0	0
2024.08.26	00:00:00	1.11868	1.11942	1.11827	1.11905	694	0	25
2024.08.26	01:00:00	1.11902	1.11941	1.11868	1.11911	1458	0	0
2024.08.26	02:00:00	1.11912	1.11925	1.11865	1.11895	2176	0	0
2024.08.26	03:00:00	1.11895	1.12018	1.11871	1.11940	3450	0	0
2024.08.26	04:00:00	1.11938	1.12004	1.11874	1.11896	3608	0	0
2024.08.26	05:00:00	1.11896	1.11949	1.11859	1.11870	2110	0	0
2024.08.26	06:00:00	1.11869	1.11889	1.11818	1.11835	1851	0	0
2024.08.26	07:00:00	1.11835	1.11863	1.11823	1.11834	1457	0	0
2024.08.26	08:00:00	1.11835	1.11853	1.11777	1.11793	1573	0	0
2024.08.26	09:00:00	1.11793	1.11894	1.11793	1.11814	3297	0	0
2024.08.26	10:00:00	1.11814	1.11847	1.11759	1.11810	3201	0	0
2024.08.26	11:00:00	1.11810	1.11849	1.11764	1.11807	3141	0	0
2024.08.26	12:00:00	1.11806	1.11828	1.11716	1.11744	2392	0	0
2024.08.26	13:00:00	1.11744	1.11769	1.11693	1.11716	2037	0	0
2024.08.26	14:00:00	1.11717	1.11735	1.11632	1.11653	2827	0	0
2024.08.26	15:00:00	1.11653	1.11687	1.11586	1.11615	4187	0	0
2024.08.26	16:00:00	1.11614	1.11627	1.11503	1.11598	5169	0	0
2024.08.26	17:00:00	1.11598	1.11791	1.11540	1.11768	4770	0	0
2024.08.26	18:00:00	1.11767	1.11770	1.11636	1.11638	3454	0	0
2024.08.26	19:00:00	1.11638	1.11722	1.11599	1.11713	2926	0	0
2024.08.26	20:00:00	1.11713	1.11755	1.11678	1.11698	2787	0	0
2024.08.26	21:00:00	1.11698	1.11714	1.11596	1.11637	2983	0	0
2024.08.26	22:00:00	1.11637	1.11657	1.11588	1.11596	2236	0	0
2024.08.26	23:00:00	1.11596	1.11615	1.11587	1.11610	862	0	0
2024.08.27	00:00:00	1.11609	1.11629	1.11524	1.11599	836	0	4
2024.08.27	01:00:00	1.11599	1.11640	1.11595	1.11630	817	0	0
2024.08.27	02:00:00	1.11630	1.11670	1.11630	1.11645	989	0	0
2024.08.27	03:00:00	1.11645	1.11658	1.11597	1.11611	2584	0	0
2024.08.27	04:00:00	1.11612	1.11708	1.11598	1.11694	2065	0	0
2024.08.27	05:00:00	1.11694	1.11705	1.11643	1.11682	1316	0	0
2024.08.27	06:00:00	1.11682	1.11691	1.11652	1.11669	953	0	0
2024.08.27	07:00:00	1.11669	1.11696	1.11669	1.11686	972	0	0
2024.08.27	08:00:00	1.11686	1.11725	1.11649	1.11669	1535	0	0
2024.08.27	09:00:00	1.11669	1.11716	1.11615	1.11619	2515	0	0
2024.08.27	10:00:00	1.11619	1.11728	1.11618	1.11642	3958	0	0
2024.08.27	11:00:00	1.11642	1.11741	1.11622	1.11668	3026	0	0
2024.08.27	12:00:00	1.11668	1.11788	1.11663	1.11683	3131	0	0
2024.08.27	13:00:00	1.11684	1.11701	1.11620	1.11662	3106	0	0
2024.08.27	14:00:00	1.11662	1.11700	1.11607	1.11607	2934	0	0
2024.08.27	15:00:00	1.11607	1.11648	1.11506	1.11587	3801	0	0
2024.08.27	16:00:00	1.11587	1.11699	1.11528	1.11683	4134	0	0
2024.08.27	17:00:00	1.11684	1.11719	1.11629	1.11662	5386	0	0
2024.08.27	18:00:00	1.11662	1.11701	1.11588	1.11599	3681	0	0
2024.08.27	19:00:00	1.11599	1.11679	1.11597	1.11659	2423	0	0
2024.08.27	20:00:00	1.11659	1.11827	1.11646	1.11815	2429	0	0
2024.08.27	21:00:00	1.11815	1.11907	1.11803	1.11860	2417	0	0
2024.08.27	22:00:00	1.11860	1.11860	1.11815	1.11844	1547	0	0
2024.08.27	23:00:00	1.11844	1.11859	1.11828	1.11842	859	0	0
2024.08.28	00:00:00	1.11835	1.11843	1.11757	1.11831	437	0	11
2024.08.28	01:00:00	1.11830	1.11853	1.11826	1.11840	577	0	0
2024.08.28	02:00:00	1.11840	1.11848	1.11748	1.11772	1236	0	0
2024.08.28	03:00:00	1.11772	1.11801	1.11746	1.11799	1680	0	0
2024.08.28	04:00:00	1.11799	1.11800	1.11722	1.11740	2637	0	0
2024.08.28	05:00:00	1.11740	1.11778	1.11667	1.11667	2247	0	0
2024.08.28	06:00:00	1.11667	1.11693	1.11627	1.11659	1231	0	0
2024.08.28	07:00:00	1.11659	1.11680	1.11583	1.11596	1404	0	0
2024.08.28	08:00:00	1.11596	1.11608	1.11397	1.11439	2470	0	0
2024.08.28	09:00:00	1.11439	1.11515	1.11352	1.11479	3110	0	0
2024.08.28	10:00:00	1.11480	1.11592	1.11480	1.11564	3516	0	0
2024.08.28	11:00:00	1.11564	1.11595	1.11391	1.11414	3165	0	0
2024.08.28	12:00:00	1.11414	1.11457	1.11332	1.11359	3579	0	0
2024.08.28	13:00:00	1.11359	1.11377	1.11221	1.11253	3127	0	0
2024.08.28	14:00:00	1.11253	1.11311	1.11175	1.11207	2999	0	0
2024.08.28	15:00:00	1.11207	1.11231	1.11051	1.11120	4039	0	0
2024.08.28	16:00:00	1.11120	1.11221	1.11107	1.11113	4786	0	0
2024.08.28	17:00:00	1.11113	1.11377	1.11109	1.11302	5211	0	0
2024.08.28	18:00:00	1.11303	1.11312	1.11213	1.11263	4425	0	0
2024.08.28	19:00:00	1.11263	1.11263	1.11103	1.11149	3175	0	0
2024.08.28	20:00:00	1.11149	1.11174	1.11054	1.11068	2753	0	0
2024.08.28	21:00:00	1.11069	1.11163	1.11057	1.11158	2807	0	0
2024.08.28	22:00:00	1.11159	1.11180	1.11132	1.11133	2276	0	0
2024.08.28	23:00:00	1.11133	1.11200	1.11125	1.11199	1181	0	0
2024.08.29	00:00:00	1.11195	1.11199	1.11070	1.11196	125	0	5
2024.08.29	01:00:00	1.11196	1.11244	1.11184	1.11242	891	0	0
2024.08.29	02:00:00	1.11242	1.11263	1.11228	1.11246	1030	0	0
2024.08.29	03:00:00	1.11246	1.11326	1.11243	1.11315	2499	0	0
2024.08.29	04:00:00	1.11315	1.11340	1.11286	1.11291	2165	0	0
2024.08.29	05:00:00	1.11291	1.11323	1.11274	1.11316	1737	0	0
2024.08.29	06:00:00	1.11316	1.11358	1.11301	1.11358	1155	0	0
2024.08.29	07:00:00	1.11358	1.11372	1.11334	1.11355	1691	0	0
2024.08.29	08:00:00	1.11355	1.11380	1.11322	1.11357	1934	0	0
2024.08.29	09:00:00	1.11357	1.11401	1.11257	1.11283	2900	0	0
2024.08.29	10:00:00	1.11284	1.11316	1.11164	1.11301	4261	0	0
2024.08.29	11:00:00	1.11302	1.11302	1.10720	1.10849	5901	0	0
2024.08.29	12:00:00	1.10849	1.10992	1.10834	1.10940	3623	0	0
2024.08.29	13:00:00	1.10940	1.11000	1.10875	1.10975	2777	0	0
2024.08.29	14:00:00	1.10975	1.10999	1.10915	1.10961	2719	0	0
2024.08.29	15:00:00	1.10962	1.10978	1.10730	1.10843	6582	0	0
2024.08.29	16:00:00	1.10843	1.10896	1.10728	1.10823	5717	0	0
2024.08.29	17:00:00	1.10823	1.10833	1.10557	1.10699	5517	0	0
2024.08.29	18:00:00	1.10699	1.10855	1.10670	1.10850	4313	0	0
2024.08.29	19:00:00	1.10850	1.10880	1.10784	1.10818	3615	0	0
2024.08.29	20:00:00	1.10818	1.10854	1.10785	1.10838	3448	0	0
2024.08.29	21:00:00	1.10838	1.10847	1.10754	1.10793	3206	0	0
2024.08.29	22:00:00	1.10792	1.10814	1.10748	1.10759	2677	0	0
2024.08.29	23:00:00	1.10759	1.10792	1.10750	1.10780	916	0	0
2024.08.30	00:00:00	1.10772	1.10796	1.10711	1.10776	434	0	4
2024.08.30	01:00:00	1.10776	1.10803	1.10774	1.10802	599	0	0
